Fe-C: 	 0.28189504978468277, 	 Fe-C: 	 0.28189504978468277 	 in ( C-C)
Fe-Si: 	 0.23214017443249949, 	 Fe-C: 	 0.18465450352184706 	 in ( Si-C)
Si-Fe: 	 0.3947582893035757, 	 Si-C: 	 4.8867076546223195e-05 	 in ( C-Fe)
C-Si: 	 5.450531498969106e-05, 	 C-Fe: 	 0.35023807030989335 	 in ( Si-Fe)
Fe-Si: 	 0.21882864941440652, 	 Fe-Si: 	 0.21882864941440652 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-Si: 	 0.240271936763789, 	 Fe-C: 	 0.19197719920536807 	 in ( Si-C)
Si-Fe: 	 0.4085864885576281, 	 Si-C: 	 6.708293498745767e-05 	 in ( C-Fe)
C-Si: 	 7.48229024600192e-05, 	 C-Fe: 	 0.3641271808203206 	 in ( Si-Fe)
Fe-Si: 	 0.22649411521611518, 	 Fe-Si: 	 0.22649411521611518 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.20441173135266358, 	 Fe-C: 	 0.20441173135266358 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.19197719920536807, 	 Fe-Si: 	 0.240271936763789 	 in ( C-Si)
C-Fe: 	 0.3641271808203206, 	 C-Si: 	 7.48229024600192e-05 	 in ( Si-Fe)
Si-C: 	 6.708293498745767e-05, 	 Si-Fe: 	 0.4085864885576281 	 in ( C-Fe)
Fe-Si: 	 0.240271936763789, 	 Fe-C: 	 0.19197719920536807 	 in ( Si-C)
Si-Fe: 	 0.4085864885576281, 	 Si-C: 	 6.708293498745767e-05 	 in ( C-Fe)
C-Si: 	 7.48229024600192e-05, 	 C-Fe: 	 0.3641271808203206 	 in ( Si-Fe)
Fe-Si: 	 0.22649411521611518, 	 Fe-Si: 	 0.22649411521611518 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.20441173135266358, 	 Fe-C: 	 0.20441173135266358 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.19197719920536807, 	 Fe-Si: 	 0.240271936763789 	 in ( C-Si)
C-Fe: 	 0.3641271808203206, 	 C-Si: 	 7.48229024600192e-05 	 in ( Si-Fe)
Si-C: 	 6.708293498745767e-05, 	 Si-Fe: 	 0.4085864885576281 	 in ( C-Fe)
Fe-Si: 	 0.240271936763789, 	 Fe-C: 	 0.19197719920536807 	 in ( Si-C)
Si-Fe: 	 0.4085864885576281, 	 Si-C: 	 6.708293498745767e-05 	 in ( C-Fe)
C-Si: 	 7.48229024600192e-05, 	 C-Fe: 	 0.3641271808203206 	 in ( Si-Fe)
Fe-Si: 	 0.22649411521611518, 	 Fe-Si: 	 0.22649411521611518 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-Si: 	 0.24800450644791885, 	 Fe-C: 	 0.19897028356268334 	 in ( Si-C)
Si-Fe: 	 0.42173585396966873, 	 Si-C: 	 8.978423710312397e-05 	 in ( C-Fe)
C-Si: 	 0.0001001434599793571, 	 C-Fe: 	 0.37739111061410774 	 in ( Si-Fe)
Fe-Si: 	 0.2337832791215767, 	 Fe-Si: 	 0.2337832791215767 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.2118577639382566, 	 Fe-C: 	 0.2118577639382566 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.19897028356268334, 	 Fe-Si: 	 0.24800450644791885 	 in ( C-Si)
C-Fe: 	 0.37739111061410774, 	 C-Si: 	 0.0001001434599793571 	 in ( Si-Fe)
Si-C: 	 8.978423710312397e-05, 	 Si-Fe: 	 0.42173585396966873 	 in ( C-Fe)
Fe-Si: 	 0.24800450644791885, 	 Fe-C: 	 0.19897028356268334 	 in ( Si-C)
Si-Fe: 	 0.42173585396966873, 	 Si-C: 	 8.978423710312397e-05 	 in ( C-Fe)
C-Si: 	 0.0001001434599793571, 	 C-Fe: 	 0.37739111061410774 	 in ( Si-Fe)
Fe-Si: 	 0.2337832791215767, 	 Fe-Si: 	 0.2337832791215767 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.2118577639382566, 	 Fe-C: 	 0.2118577639382566 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.19897028356268334, 	 Fe-Si: 	 0.24800450644791885 	 in ( C-Si)
C-Fe: 	 0.37739111061410774, 	 C-Si: 	 0.0001001434599793571 	 in ( Si-Fe)
Si-C: 	 8.978423710312397e-05, 	 Si-Fe: 	 0.42173585396966873 	 in ( C-Fe)
Fe-Si: 	 0.24800450644791885, 	 Fe-C: 	 0.19897028356268334 	 in ( Si-C)
Si-Fe: 	 0.42173585396966873, 	 Si-C: 	 8.978423710312397e-05 	 in ( C-Fe)
C-Si: 	 0.0001001434599793571, 	 C-Fe: 	 0.37739111061410774 	 in ( Si-Fe)
Fe-Si: 	 0.2337832791215767, 	 Fe-Si: 	 0.2337832791215767 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-Si: 	 0.2553629587084405, 	 Fe-C: 	 0.20565132498723615 	 in ( Si-C)
Si-Fe: 	 0.43424902638106494, 	 Si-C: 	 0.0001175034441756034 	 in ( C-Fe)
C-Si: 	 0.0001310608837241738, 	 C-Fe: 	 0.3900631820316296 	 in ( Si-Fe)
Fe-Si: 	 0.24071977847541218, 	 Fe-Si: 	 0.24071977847541218 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.21897154229571036, 	 Fe-C: 	 0.21897154229571036 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.20565132498723615, 	 Fe-Si: 	 0.2553629587084405 	 in ( C-Si)
C-Fe: 	 0.3900631820316296, 	 C-Si: 	 0.0001310608837241738 	 in ( Si-Fe)
Si-C: 	 0.0001175034441756034, 	 Si-Fe: 	 0.43424902638106494 	 in ( C-Fe)
Fe-Si: 	 0.2553629587084405, 	 Fe-C: 	 0.20565132498723615 	 in ( Si-C)
Si-Fe: 	 0.43424902638106494, 	 Si-C: 	 0.0001175034441756034 	 in ( C-Fe)
C-Si: 	 0.0001310608837241738, 	 C-Fe: 	 0.3900631820316296 	 in ( Si-Fe)
Fe-Si: 	 0.24071977847541218, 	 Fe-Si: 	 0.24071977847541218 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.21897154229571036, 	 Fe-C: 	 0.21897154229571036 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.20565132498723615, 	 Fe-Si: 	 0.2553629587084405 	 in ( C-Si)
C-Fe: 	 0.3900631820316296, 	 C-Si: 	 0.0001310608837241738 	 in ( Si-Fe)
Si-C: 	 0.0001175034441756034, 	 Si-Fe: 	 0.43424902638106494 	 in ( C-Fe)
Fe-Si: 	 0.2553629587084405, 	 Fe-C: 	 0.20565132498723615 	 in ( Si-C)
Si-Fe: 	 0.43424902638106494, 	 Si-C: 	 0.0001175034441756034 	 in ( C-Fe)
C-Si: 	 0.0001310608837241738, 	 C-Fe: 	 0.3900631820316296 	 in ( Si-Fe)
Fe-Si: 	 0.24071977847541218, 	 Fe-Si: 	 0.24071977847541218 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-Si: 	 0.2623708690175242, 	 Fe-C: 	 0.21203733585441267 	 in ( Si-C)
Si-Fe: 	 0.44616609628061954, 	 Si-C: 	 0.00015074589815031024 	 in ( C-Fe)
C-Si: 	 0.00016813882152976012, 	 C-Fe: 	 0.4021756628021472 	 in ( Si-Fe)
Fe-Si: 	 0.24732583687053095, 	 Fe-Si: 	 0.24732583687053095 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.2257711807069365, 	 Fe-C: 	 0.2257711807069365 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.21203733585441267, 	 Fe-Si: 	 0.2623708690175242 	 in ( C-Si)
C-Fe: 	 0.4021756628021472, 	 C-Si: 	 0.00016813882152976012 	 in ( Si-Fe)
Si-C: 	 0.00015074589815031024, 	 Si-Fe: 	 0.44616609628061954 	 in ( C-Fe)
Fe-Si: 	 0.2623708690175242, 	 Fe-C: 	 0.21203733585441267 	 in ( Si-C)
Si-Fe: 	 0.44616609628061954, 	 Si-C: 	 0.00015074589815031024 	 in ( C-Fe)
C-Si: 	 0.00016813882152976012, 	 C-Fe: 	 0.4021756628021472 	 in ( Si-Fe)
Fe-Si: 	 0.24732583687053095, 	 Fe-Si: 	 0.24732583687053095 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.2257711807069365, 	 Fe-C: 	 0.2257711807069365 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.21203733585441267, 	 Fe-Si: 	 0.2623708690175242 	 in ( C-Si)
C-Fe: 	 0.4021756628021472, 	 C-Si: 	 0.00016813882152976012 	 in ( Si-Fe)
Si-C: 	 0.00015074589815031024, 	 Si-Fe: 	 0.44616609628061954 	 in ( C-Fe)
Fe-Si: 	 0.2623708690175242, 	 Fe-C: 	 0.21203733585441267 	 in ( Si-C)
Si-Fe: 	 0.44616609628061954, 	 Si-C: 	 0.00015074589815031024 	 in ( C-Fe)
C-Si: 	 0.00016813882152976012, 	 C-Fe: 	 0.4021756628021472 	 in ( Si-Fe)
Fe-Si: 	 0.24732583687053095, 	 Fe-Si: 	 0.24732583687053095 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-Si: 	 0.26905030540798036, 	 Fe-C: 	 0.218144634402455 	 in ( Si-C)
Si-Fe: 	 0.4575245907310284, 	 Si-C: 	 0.00018998188969365605 	 in ( C-Fe)
C-Si: 	 0.00021190182576800336, 	 C-Fe: 	 0.41375950407044143 	 in ( Si-Fe)
Fe-Si: 	 0.25362225690099816, 	 Fe-Si: 	 0.25362225690099816 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.23227405435683, 	 Fe-C: 	 0.23227405435683 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.218144634402455, 	 Fe-Si: 	 0.26905030540798036 	 in ( C-Si)
C-Fe: 	 0.41375950407044143, 	 C-Si: 	 0.00021190182576800336 	 in ( Si-Fe)
Si-C: 	 0.00018998188969365605, 	 Si-Fe: 	 0.4575245907310284 	 in ( C-Fe)
Fe-Si: 	 0.26905030540798036, 	 Fe-C: 	 0.218144634402455 	 in ( Si-C)
Si-Fe: 	 0.4575245907310284, 	 Si-C: 	 0.00018998188969365605 	 in ( C-Fe)
C-Si: 	 0.00021190182576800336, 	 C-Fe: 	 0.41375950407044143 	 in ( Si-Fe)
Fe-Si: 	 0.25362225690099816, 	 Fe-Si: 	 0.25362225690099816 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.23227405435683, 	 Fe-C: 	 0.23227405435683 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.218144634402455, 	 Fe-Si: 	 0.26905030540798036 	 in ( C-Si)
C-Fe: 	 0.41375950407044143, 	 C-Si: 	 0.00021190182576800336 	 in ( Si-Fe)
Si-C: 	 0.00018998188969365605, 	 Si-Fe: 	 0.4575245907310284 	 in ( C-Fe)
Fe-Si: 	 0.26905030540798036, 	 Fe-C: 	 0.218144634402455 	 in ( Si-C)
Si-Fe: 	 0.4575245907310284, 	 Si-C: 	 0.00018998188969365605 	 in ( C-Fe)
C-Si: 	 0.00021190182576800336, 	 C-Fe: 	 0.41375950407044143 	 in ( Si-Fe)
Fe-Si: 	 0.25362225690099816, 	 Fe-Si: 	 0.25362225690099816 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-Si: 	 0.27542186073666736, 	 Fe-C: 	 0.22398876512700822 	 in ( Si-C)
Si-Fe: 	 0.4683595282333565, 	 Si-C: 	 0.00023564062434421138 	 in ( C-Fe)
C-Si: 	 0.00026282862331860403, 	 C-Fe: 	 0.42484418940747704 	 in ( Si-Fe)
Fe-Si: 	 0.25962845057537753, 	 Fe-Si: 	 0.25962845057537753 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.2384967145716987, 	 Fe-C: 	 0.2384967145716987 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.22398876512700822, 	 Fe-Si: 	 0.27542186073666736 	 in ( C-Si)
C-Fe: 	 0.42484418940747704, 	 C-Si: 	 0.00026282862331860403 	 in ( Si-Fe)
Si-C: 	 0.00023564062434421138, 	 Si-Fe: 	 0.4683595282333565 	 in ( C-Fe)
Fe-Si: 	 0.27542186073666736, 	 Fe-C: 	 0.22398876512700822 	 in ( Si-C)
Si-Fe: 	 0.4683595282333565, 	 Si-C: 	 0.00023564062434421138 	 in ( C-Fe)
C-Si: 	 0.00026282862331860403, 	 C-Fe: 	 0.42484418940747704 	 in ( Si-Fe)
Fe-Si: 	 0.25962845057537753, 	 Fe-Si: 	 0.25962845057537753 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.2384967145716987, 	 Fe-C: 	 0.2384967145716987 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.22398876512700822, 	 Fe-Si: 	 0.27542186073666736 	 in ( C-Si)
C-Fe: 	 0.42484418940747704, 	 C-Si: 	 0.00026282862331860403 	 in ( Si-Fe)
Si-C: 	 0.00023564062434421138, 	 Si-Fe: 	 0.4683595282333565 	 in ( C-Fe)
Fe-Si: 	 0.27542186073666736, 	 Fe-C: 	 0.22398876512700822 	 in ( Si-C)
Si-Fe: 	 0.4683595282333565, 	 Si-C: 	 0.00023564062434421138 	 in ( C-Fe)
C-Si: 	 0.00026282862331860403, 	 C-Fe: 	 0.42484418940747704 	 in ( Si-Fe)
Fe-Si: 	 0.25962845057537753, 	 Fe-Si: 	 0.25962845057537753 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-Si: 	 0.28150470987690085, 	 Fe-C: 	 0.22958446026138743 	 in ( Si-C)
Si-Fe: 	 0.47870351598369065, 	 Si-C: 	 0.0002881059730653107 	 in ( C-Fe)
C-Si: 	 0.00032134737582434494, 	 C-Fe: 	 0.4354576617492206 	 in ( Si-Fe)
Fe-Si: 	 0.2653624932295751, 	 Fe-Si: 	 0.2653624932295751 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.24445484780457585, 	 Fe-C: 	 0.24445484780457585 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.22958446026138743, 	 Fe-Si: 	 0.28150470987690085 	 in ( C-Si)
C-Fe: 	 0.4354576617492206, 	 C-Si: 	 0.00032134737582434494 	 in ( Si-Fe)
Si-C: 	 0.0002881059730653107, 	 Si-Fe: 	 0.47870351598369065 	 in ( C-Fe)
Fe-Si: 	 0.28150470987690085, 	 Fe-C: 	 0.22958446026138743 	 in ( Si-C)
Si-Fe: 	 0.47870351598369065, 	 Si-C: 	 0.0002881059730653107 	 in ( C-Fe)
C-Si: 	 0.00032134737582434494, 	 C-Fe: 	 0.4354576617492206 	 in ( Si-Fe)
Fe-Si: 	 0.2653624932295751, 	 Fe-Si: 	 0.2653624932295751 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.24445484780457585, 	 Fe-C: 	 0.24445484780457585 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.22958446026138743, 	 Fe-Si: 	 0.28150470987690085 	 in ( C-Si)
C-Fe: 	 0.4354576617492206, 	 C-Si: 	 0.00032134737582434494 	 in ( Si-Fe)
Si-C: 	 0.0002881059730653107, 	 Si-Fe: 	 0.47870351598369065 	 in ( C-Fe)
Fe-Si: 	 0.28150470987690085, 	 Fe-C: 	 0.22958446026138743 	 in ( Si-C)
Si-Fe: 	 0.47870351598369065, 	 Si-C: 	 0.0002881059730653107 	 in ( C-Fe)
C-Si: 	 0.00032134737582434494, 	 C-Fe: 	 0.4354576617492206 	 in ( Si-Fe)
Fe-Si: 	 0.2653624932295751, 	 Fe-Si: 	 0.2653624932295751 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-Si: 	 0.28731668154233375, 	 Fe-C: 	 0.23494562979985428 	 in ( Si-C)
Si-Fe: 	 0.4885868720108666, 	 Si-C: 	 0.0003477138313263967 	 in ( C-Fe)
C-Si: 	 0.00038783273406565896, 	 C-Fe: 	 0.44562630447357576 	 in ( Si-Fe)
Fe-Si: 	 0.2708411912321532, 	 Fe-Si: 	 0.2708411912321532 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.2501632650122926, 	 Fe-C: 	 0.2501632650122926 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.23494562979985428, 	 Fe-Si: 	 0.28731668154233375 	 in ( C-Si)
C-Fe: 	 0.44562630447357576, 	 C-Si: 	 0.00038783273406565896 	 in ( Si-Fe)
Si-C: 	 0.0003477138313263967, 	 Si-Fe: 	 0.4885868720108666 	 in ( C-Fe)
Fe-Si: 	 0.28731668154233375, 	 Fe-C: 	 0.23494562979985428 	 in ( Si-C)
Si-Fe: 	 0.4885868720108666, 	 Si-C: 	 0.0003477138313263967 	 in ( C-Fe)
C-Si: 	 0.00038783273406565896, 	 C-Fe: 	 0.44562630447357576 	 in ( Si-Fe)
Fe-Si: 	 0.2708411912321532, 	 Fe-Si: 	 0.2708411912321532 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.2501632650122926, 	 Fe-C: 	 0.2501632650122926 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.23494562979985428, 	 Fe-Si: 	 0.28731668154233375 	 in ( C-Si)
C-Fe: 	 0.44562630447357576, 	 C-Si: 	 0.00038783273406565896 	 in ( Si-Fe)
Si-C: 	 0.0003477138313263967, 	 Si-Fe: 	 0.4885868720108666 	 in ( C-Fe)
Fe-Si: 	 0.28731668154233375, 	 Fe-C: 	 0.23494562979985428 	 in ( Si-C)
Si-Fe: 	 0.4885868720108666, 	 Si-C: 	 0.0003477138313263967 	 in ( C-Fe)
C-Si: 	 0.00038783273406565896, 	 C-Fe: 	 0.44562630447357576 	 in ( Si-Fe)
Fe-Si: 	 0.2708411912321532, 	 Fe-Si: 	 0.2708411912321532 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-Si: 	 0.2928743377311811, 	 Fe-C: 	 0.2400853710378216 	 in ( Si-C)
Si-Fe: 	 0.4980377602727122, 	 Si-C: 	 0.00041475087788299495 	 in ( C-Fe)
C-Si: 	 0.0004626044535297802, 	 C-Fe: 	 0.4553749594954924 	 in ( Si-Fe)
Fe-Si: 	 0.2760801568730133, 	 Fe-Si: 	 0.2760801568730133 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.25563591181361206, 	 Fe-C: 	 0.25563591181361206 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.2400853710378216, 	 Fe-Si: 	 0.2928743377311811 	 in ( C-Si)
C-Fe: 	 0.4553749594954924, 	 C-Si: 	 0.0004626044535297802 	 in ( Si-Fe)
Si-C: 	 0.00041475087788299495, 	 Si-Fe: 	 0.4980377602727122 	 in ( C-Fe)
Fe-Si: 	 0.2928743377311811, 	 Fe-C: 	 0.2400853710378216 	 in ( Si-C)
Si-Fe: 	 0.4980377602727122, 	 Si-C: 	 0.00041475087788299495 	 in ( C-Fe)
C-Si: 	 0.0004626044535297802, 	 C-Fe: 	 0.4553749594954924 	 in ( Si-Fe)
Fe-Si: 	 0.2760801568730133, 	 Fe-Si: 	 0.2760801568730133 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.25563591181361206, 	 Fe-C: 	 0.25563591181361206 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.2400853710378216, 	 Fe-Si: 	 0.2928743377311811 	 in ( C-Si)
C-Fe: 	 0.4553749594954924, 	 C-Si: 	 0.0004626044535297802 	 in ( Si-Fe)
Si-C: 	 0.00041475087788299495, 	 Si-Fe: 	 0.4980377602727122 	 in ( C-Fe)
Fe-Si: 	 0.2928743377311811, 	 Fe-C: 	 0.2400853710378216 	 in ( Si-C)
Si-Fe: 	 0.4980377602727122, 	 Si-C: 	 0.00041475087788299495 	 in ( C-Fe)
C-Si: 	 0.0004626044535297802, 	 C-Fe: 	 0.4553749594954924 	 in ( Si-Fe)
Fe-Si: 	 0.2760801568730133, 	 Fe-Si: 	 0.2760801568730133 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.13069943881755366, 	 Fe-C: 	 0.13069943881755366 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.12274888547672576, 	 Fe-Si: 	 0.1617135862098087 	 in ( C-Si)
C-Fe: 	 0.2328203859754337, 	 C-Si: 	 1.9574200563168293e-06 	 in ( Si-Fe)
Si-C: 	 1.7549370321635352e-06, 	 Si-Fe: 	 0.2749966859695491 	 in ( C-Fe)
Fe-C: 	 0.13069943881755366, 	 Fe-C: 	 0.13069943881755366 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.12274888547672576, 	 Fe-Si: 	 0.1617135862098087 	 in ( C-Si)
C-Fe: 	 0.2328203859754337, 	 C-Si: 	 1.9574200563168293e-06 	 in ( Si-Fe)
Si-C: 	 1.7549370321635352e-06, 	 Si-Fe: 	 0.2749966859695491 	 in ( C-Fe)
Fe-Si: 	 0.1617135862098087, 	 Fe-C: 	 0.12274888547672576 	 in ( Si-C)
